step,scout_x,scout_y,scout_z,scout_fire_intensity,scout_fire_rel_x,scout_fire_rel_y,scout_dist_to_fire,scout_reward_total,scout_reward_survival,scout_reward_boundary,scout_reward_altitude,scout_reward_fire_flat,scout_reward_fire_intensity,scout_reward_fire_speed_pen,scout_speed,scout_msg_intensity,fw_x,fw_y,fw_z,fw_dist_to_fire,fw_water_level,fw_reward_total,fw_is_dropping,fw_extinguish_eff,fire_burning_cells,fire_total_intensity,fire_centroid_x,fire_centroid_y,scout_fw_distance
750,-339.0571094904081,-181.9837642972713,45.102902391854784,0.08528506010770798,-0.2685604236880116,-0.5439576311988444,51.10216496190995,1.4008906015068885,0.01,0.0,0.0,0.5,0.8528506010770798,-0.021559284206776965,4.531335188734598,0.08528506010770798,nan,nan,nan,nan,nan,nan,nan,nan,230,63.548560000002105,-350.8043478260869,-231.71739130434787,nan
751,-339.3258880787646,-182.62279097243518,44.84597119931997,0.09135472774505615,-0.2153248396132647,-0.5465799222914972,50.499589913163156,1.397712121809782,0.01,0.0,0.0,0.5,0.9135472774505615,-0.02265667594367299,5.114412147748168,0.09135472774505615,nan,nan,nan,nan,nan,nan,nan,nan,231,63.830120000002125,-350.68181818181813,-231.82900432900442,nan
752,-339.1673644543092,-183.0086523616187,45.04705239488248,0.09132841974496841,-0.2153248396132647,-0.5465799222914972,50.159838624764014,1.411107004338573,0.01,0.0,0.0,0.5,0.9132841974496841,-0.02557206073874084,2.3828166615822712,0.09132841974496841,nan,nan,nan,nan,nan,nan,nan,nan,231,63.81164000000213,-350.68181818181813,-231.82900432900442,nan
753,-338.73994567096463,-182.80503846706858,45.473222709424064,0.09130211174488068,-0.2153248396132647,-0.5465799222914972,50.45748257590472,1.3398468256562848,0.01,0.0,0.0,0.5,0.9130211174488068,-0.011914083307911357,4.453403461577511,0.09130211174488068,nan,nan,nan,nan,nan,nan,nan,nan,231,63.80240000000212,-350.68181818181813,-231.82900432900442,nan
754,-338.4247395950565,-182.27685826958222,46.00147382075663,0.085211381316185,-0.2685604236880116,-0.5439576311988444,50.909564507291186,1.3495191716967485,0.01,0.0,0.0,0.5,0.85211381316185,-0.022267017307887556,5.1737012899227555,0.085211381316185,nan,nan,nan,nan,nan,nan,nan,nan,232,64.08388000000213,-350.53879310344826,-231.72413793103442,nan
755,-338.5748266856604,-181.73432100466434,46.581492390845504,0.08653876930475235,-0.24969434778519703,-0.5468823474090097,51.40153975104201,1.3500233513667779,0.01,0.0,0.0,0.5,0.8653876930475235,-0.025868506449613776,5.0230358728846625,0.08653876930475235,nan,nan,nan,nan,nan,nan,nan,nan,232,64.06532000000213,-350.53879310344826,-231.72413793103442,nan
756,-338.9167989100314,-181.29642542621352,47.164238249785186,0.08651384711265564,-0.24969434778519703,-0.5468823474090097,51.802186537182706,1.349928176540346,0.01,0.0,0.0,0.5,0.8651384711265564,-0.025115179364423312,5.017132254797037,0.08651384711265564,nan,nan,nan,nan,nan,nan,nan,nan,233,64.35600000000214,-350.2896995708154,-231.83476394849788,nan
757,-339.26867053100824,-181.38051131379166,47.338260651389966,0.08650138974189758,-0.24969434778519703,-0.5468823474090097,51.435413158953615,1.3720667799906239,0.01,0.0,0.0,0.5,0.8650138974189758,-0.025085661273985184,3.184764691267337,0.08650138974189758,nan,nan,nan,nan,nan,nan,nan,nan,234,64.63728000000215,-350.2777777777777,-231.62393162393164,nan
758,-339.7582323140294,-181.59313369148663,47.193837425266196,0.0877990573644638,-0.25027808676307,-0.5393029291805711,51.12476482607047,1.3684364952622048,0.01,0.0,0.0,0.5,0.8779905736446381,-0.015923823456336687,3.6420046890141258,0.0877990573644638,nan,nan,nan,nan,nan,nan,nan,nan,234,64.61856000000215,-350.2777777777777,-231.62393162393164,nan
759,-340.16413207348734,-182.0355067176705,46.89056560884547,0.0876646563410759,-0.2256210604375232,-0.5457916203188728,50.60926510151882,1.3631221744272073,0.01,0.0,0.0,0.5,0.876646563410759,-0.01821002344507063,4.679524961055145,0.0876646563410759,nan,nan,nan,nan,nan,nan,nan,nan,234,64.60920000000216,-350.2777777777777,-231.62393162393164,nan
760,-340.6505207274504,-182.5061092833872,46.96938757901259,0.08765198290348053,-0.2256210604375232,-0.5457916203188728,50.052418021413956,1.422860783877121,0.01,0.0,0.0,0.5,0.8765198290348053,-0.023397624805275723,4.328101288845842,0.08765198290348053,nan,nan,nan,nan,nan,nan,nan,nan,234,64.59048000000216,-350.2777777777777,-231.62393162393164,nan
761,-340.5958962678379,-182.92566192658333,47.343207049930186,0.09345012903213501,-0.16008602150537637,-0.5501075268817205,49.79883350145032,1.4235102883351296,0.01,0.0,0.0,0.5,0.9345012903213501,-0.02164050644422921,4.144103221645944,0.09345012903213501,nan,nan,nan,nan,nan,nan,nan,nan,235,64.87168000000217,-350.26595744680844,-231.77659574468078,nan
762,-340.0842908863192,-183.13781869478663,47.82334245421018,0.09342307597398758,-0.16008602150537637,-0.5501075268817205,49.69302734648287,1.3631485030208657,0.01,0.0,0.0,0.5,0.9342307597398758,-0.020720516108229718,4.547420558241403,0.09342307597398758,nan,nan,nan,nan,nan,nan,nan,nan,235,64.86228000000216,-350.26595744680844,-231.77659574468078,nan
763,-339.82730710010725,-183.1424930410017,47.86574883892407,0.08758856356143951,-0.2256210604375232,-0.5457916203188728,50.03379376192548,1.380720083414613,0.01,0.0,0.0,0.5,0.8758856356143951,-0.022737102791207015,0.9823928477170681,0.08758856356143951,nan,nan,nan,nan,nan,nan,nan,nan,237,65.44336000000217,-350.0527426160338,-232.12025316455697,nan
764,-339.75997484415086,-182.81884233081672,47.674516825366766,0.08756320923566818,-0.2256210604375232,-0.5457916203188728,50.171061799915876,1.38247476751159,0.01,0.0,0.0,0.5,0.8756320923566818,-0.004911964238585341,3.0702873576673504,0.08756320923566818,nan,nan,nan,nan,nan,nan,nan,nan,238,65.72432000000218,-350.1050420168067,-231.91176470588232,nan
765,-339.92494075884406,-182.65163924267767,47.34161805664587,0.08878262341022491,-0.231638418079096,-0.5367231638418078,50.30103798405193,1.3851316557530144,0.01,0.0,0.0,0.5,0.8878262341022491,-0.015351436788336753,2.5132081865553286,0.08878262341022491,nan,nan,nan,nan,nan,nan,nan,nan,238,65.71480000000219,-350.1050420168067,-231.91176470588232,nan
766,-340.31197707491583,-182.71436611587714,46.95792576706571,0.08876977115869522,-0.231638418079096,-0.5367231638418078,50.16261704676038,1.4384160154246026,0.01,0.0,0.0,0.5,0.8876977115869522,-0.012566040932776643,3.648996011759179,0.08876977115869522,nan,nan,nan,nan,nan,nan,nan,nan,238,65.6957600000022,-350.1050420168067,-231.91176470588232,nan
767,-340.3725105968345,-183.06575272679214,46.58451800602562,0.09466609358787537,-0.16620099906866484,-0.5414444162221658,49.81111855979226,1.436993351341565,0.01,0.0,0.0,0.5,0.9466609358787537,-0.018244980058795896,3.8786925551733438,0.09466609358787537,nan,nan,nan,nan,nan,nan,nan,nan,239,65.97668000000219,-349.9058577405857,-231.9560669456066,nan
768,-340.00379411516366,-183.30376111162644,46.70448942574314,0.09463867545127869,-0.16620099906866484,-0.5414444162221658,49.64975052308971,1.3825239014373678,0.01,0.0,0.0,0.5,0.9463867545127869,-0.01939346277586672,2.9062991192646996,0.09463867545127869,nan,nan,nan,nan,nan,nan,nan,nan,239,65.96712000000218,-349.9058577405857,-231.9560669456066,nan
769,-339.4650572771446,-183.0258705750257,47.08937049612715,0.08870553970336914,-0.231638418079096,-0.5367231638418078,50.03173424118938,1.3745605974683237,0.01,0.0,0.0,0.5,0.8870553970336914,-0.014531495596323498,4.822923078356746,0.08870553970336914,nan,nan,nan,nan,nan,nan,nan,nan,239,65.9480000000022,-349.9058577405857,-231.9560669456066,nan
770,-339.07680990339327,-182.49393758450475,47.60127621560297,0.08886752277612686,-0.25906406179009545,-0.528759654702408,50.61160541075735,1.3724062731393714,0.01,0.0,0.0,0.5,0.8886752277612686,-0.024114615391783733,5.20252794964036,0.08886752277612686,nan,nan,nan,nan,nan,nan,nan,nan,240,66.22880000000221,-349.79166666666674,-231.95833333333337,nan
771,-339.1500357920392,-181.97733784676402,48.179677494488615,0.08884188532829285,-0.25906406179009545,-0.528759654702408,51.10131326590631,1.372688805195256,0.01,0.0,0.0,0.5,0.8884188532829285,-0.0260126397482018,4.7448107535513495,0.08884188532829285,nan,nan,nan,nan,nan,nan,nan,nan,240,66.21920000000222,-349.79166666666674,-231.95833333333337,nan
772,-339.3896934254782,-181.3900015013204,48.575656124464565,0.08864129334688187,-0.231638418079096,-0.5367231638418078,51.62709784195679,1.3149178584009662,0.01,0.0,0.0,0.5,0.8864129334688187,-0.02372405376775675,4.990163175458606,0.08864129334688187,nan,nan,nan,nan,nan,nan,nan,nan,240,66.20000000000222,-349.79166666666674,-231.95833333333337,nan
773,-339.7454058874093,-181.028778201403,48.53265540766403,0.08298686891794205,-0.22657679345209442,-0.5701492537313433,51.91095203886347,1.3249428855359326,0.01,0.0,0.0,0.5,0.8298686891794205,-0.02495081587729303,2.9370687210605615,0.08298686891794205,nan,nan,nan,nan,nan,nan,nan,nan,240,66.18080000000222,-349.79166666666674,-231.95833333333337,nan
774,-340.04058726133496,-180.56991727917034,48.2613596138225,0.08296281844377518,-0.22657679345209442,-0.5701492537313433,52.30538073778688,1.3181125948590247,0.01,0.0,0.0,0.5,0.8296281844377518,-0.014685343605302808,4.2790465799529045,0.08296281844377518,nan,nan,nan,nan,nan,nan,nan,nan,240,66.17120000000222,-349.79166666666674,-231.95833333333337,nan
775,-340.3871970450595,-180.35373210508268,47.873199872238956,0.08295078575611115,-0.22657679345209442,-0.5701492537313433,52.454541431514826,1.3222820190216238,0.01,0.0,0.0,0.5,0.8295078575611115,-0.021395232899764523,3.3970250363124346,0.08295078575611115,nan,nan,nan,nan,nan,nan,nan,nan,240,66.15200000000223,-349.79166666666674,-231.95833333333337,nan
776,-340.5192909925376,-180.41034419078147,47.43010086993219,0.08292671293020248,-0.22657679345209442,-0.5701492537313433,52.26770502870682,1.33707727076985,0.01,0.0,0.0,0.5,0.8292671293020248,-0.016985125181562172,2.7329919290988616,0.08292671293020248,nan,nan,nan,nan,nan,nan,nan,nan,242,66.73264000000223,-349.3801652892562,-231.92148760330588,nan
777,-340.20714077493153,-180.28794585857307,47.499195977509864,0.0840742215514183,-0.21702615002863138,-0.5703378507348731,52.442034779797275,1.335956377761031,0.01,0.0,0.0,0.5,0.840742215514183,-0.013664959645494308,2.932780310220554,0.0840742215514183,nan,nan,nan,nan,nan,nan,nan,nan,242,66.72296000000223,-349.3801652892562,-231.92148760330588,nan
778,-339.51860221289576,-180.0043047757697,47.84170918121773,0.08406203240156174,-0.21702615002863138,-0.5703378507348731,52.84547567253845,1.322863162958968,0.01,0.0,0.0,0.5,0.8406203240156174,-0.01466390155110277,5.502690513064822,0.08406203240156174,nan,nan,nan,nan,nan,nan,nan,nan,242,66.70360000000224,-349.3801652892562,-231.92148760330588,nan
779,-339.0498832133382,-179.47352829109877,48.31876202488529,0.0840376615524292,-0.21702615002863138,-0.5703378507348731,53.455618636238455,1.3242964747754453,0.01,0.0,0.0,0.5,0.840376615524292,-0.02751345256532411,5.167271550343044,0.0840376615524292,nan,nan,nan,nan,nan,nan,nan,nan,242,66.68424000000226,-349.3801652892562,-231.92148760330588,nan
780,-338.83883768695745,-178.77641431564555,48.86134647363287,0.08401328325271606,-0.21702615002863138,-0.5703378507348731,54.180424531095845,1.3211835776001688,0.01,0.0,0.0,0.5,0.8401328325271606,-0.025836357751715222,5.765460764756268,0.08401328325271606,nan,nan,nan,nan,nan,nan,nan,nan,242,66.67456000000224,-349.3801652892562,-231.92148760330588,nan
781,-338.91611176186785,-178.19685878811168,49.382373883210484,0.0840010941028595,-0.21702615002863138,-0.5703378507348731,54.73419550477053,1.3269251841438952,0.01,0.0,0.0,0.5,0.840010941028595,-0.02882730382378134,4.568406698442662,0.0840010941028595,nan,nan,nan,nan,nan,nan,nan,nan,242,66.65520000000225,-349.3801652892562,-231.92148760330588,nan
782,-338.67778008245887,-177.6082436076734,49.42705598931042,0.08397671580314636,-0.21702615002863138,-0.5703378507348731,55.235151320642665,1.282705191536001,0.01,0.0,0.0,0.5,0.8397671580314636,-0.022842033492213313,4.666734901417944,0.08397671580314636,nan,nan,nan,nan,nan,nan,nan,nan,244,67.23572000000226,-349.2418032786885,-231.82377049180332,nan
783,-338.6546020515857,-177.08770238752513,49.17385366324724,0.0796038806438446,-0.18778440691677623,-0.6248356760036404,55.75056933645922,1.2891916499910363,0.01,0.0,0.0,0.5,0.796038806438446,-0.02333367450708972,3.346388133811778,0.0796038806438446,nan,nan,nan,nan,nan,nan,nan,nan,244,67.22596000000226,-349.2418032786885,-231.82377049180332,nan
784,-338.8188939609751,-176.5204450745557,48.778302692742,0.07959236204624176,-0.18778440691677623,-0.6248356760036404,56.27694768598651,1.231281585691185,0.01,0.0,0.0,0.5,0.7959236204624176,-0.01673194066905889,4.699314117866543,0.07959236204624176,nan,nan,nan,nan,nan,nan,nan,nan,244,67.20644000000226,-349.2418032786885,-231.82377049180332,nan
785,-338.7166590235602,-176.17779835386318,48.31920376887181,0.07447781413793564,-0.19022612796056151,-0.6506269424498982,56.632613190348806,1.2449436255243291,0.01,0.0,0.0,0.5,0.7447781413793564,-0.023496570589332716,3.28159388011953,0.07447781413793564,nan,nan,nan,nan,nan,nan,nan,nan,244,67.18692000000227,-349.2418032786885,-231.82377049180332,nan
786,-338.23649078192756,-175.99256977294567,47.98795458779842,0.07513515651226044,-0.23035289023598185,-0.6445117990907122,56.90553467687245,1.2914553321464224,0.01,0.0,0.0,0.5,0.7513515651226044,-0.01640796940059765,4.224528053137418,0.07513515651226044,nan,nan,nan,nan,nan,nan,nan,nan,244,67.17716000000227,-349.2418032786885,-231.82377049180332,nan
787,-337.6651510848315,-175.5030116102733,47.90944518537453,0.08025779575109482,-0.20765512479037188,-0.6176383545427641,57.29616886956733,1.2483586970897205,0.01,0.0,0.0,0.5,0.8025779575109482,-0.021122640265687092,5.02348725136745,0.08025779575109482,nan,nan,nan,nan,nan,nan,nan,nan,245,67.45760000000229,-349.3163265306123,-231.6020408163265,nan
788,-337.336175732702,-174.81919847056116,48.161412768524336,0.07634761184453964,-0.2400723943362078,-0.6350473757053124,58.14090432285964,1.248141304432224,0.01,0.0,0.0,0.5,0.7634761184453964,-0.02511743625683725,5.022977555022499,0.07634761184453964,nan,nan,nan,nan,nan,nan,nan,nan,246,67.73792000000229,-349.14634146341473,-231.7479674796748,nan
789,-337.34372403465835,-174.36159989125028,48.592910786283575,0.07632561773061752,-0.2400723943362078,-0.6350473757053124,58.587515420636876,1.2558105610226797,0.01,0.0,0.0,0.5,0.7632561773061752,-0.025114887775112497,3.467120202080285,0.07632561773061752,nan,nan,nan,nan,nan,nan,nan,nan,246,67.72808000000228,-349.14634146341473,-231.7479674796748,nan
790,-337.1683824787006,-173.97378425727928,49.06392582471607,0.07631461322307587,-0.2400723943362078,-0.6350473757053124,59.03126275446153,1.2519103456586655,0.01,0.0,0.0,0.5,0.7631461322307587,-0.017335601010401425,4.203198888896762,0.07631461322307587,nan,nan,nan,nan,nan,nan,nan,nan,247,68.0083200000023,-348.97773279352225,-231.81174089068827,nan
791,-336.9738444252532,-173.7465921828918,49.025377326984575,0.07629262655973434,-0.2400723943362078,-0.6350473757053124,59.2929576797817,1.266000721970236,0.01,0.0,0.0,0.5,0.7629262655973434,-0.02101599444448381,1.3411115568805247,0.07629262655973434,nan,nan,nan,nan,nan,nan,nan,nan,247,67.98856000000231,-348.97773279352225,-231.81174089068827,nan
792,-336.5171886161265,-173.43084880107486,48.724072059217924,0.07627062499523163,-0.2400723943362078,-0.6350473757053124,59.695843426288214,1.1370283227793556,0.01,0.0,0.0,0.5,0.7627062499523163,-0.006705557784402624,4.5468138529423445,0.07627062499523163,nan,nan,nan,nan,nan,nan,nan,nan,247,67.97868000000231,-348.97773279352225,-231.81174089068827,nan
793,-336.4122737429381,-172.94376829894068,48.29072894400122,0.06497624516487122,-0.26382926530111617,-0.6815895989206427,60.135164348252616,1.1820423051276947,0.01,0.0,0.0,0.5,0.6497624516487122,-0.022734069264711724,4.13028103989076,0.06497624516487122,nan,nan,nan,nan,nan,nan,nan,nan,248,68.2588800000023,-348.8709677419355,-231.77419354838707,nan
794,-336.6304527197659,-172.66698861602774,47.79468038913039,0.06926936656236649,-0.2189430336307481,-0.6787920384351407,60.36134427697815,1.1840436649461272,0.01,0.0,0.0,0.5,0.6926936656236649,-0.020651405199453802,3.6901693316363797,0.06926936656236649,nan,nan,nan,nan,nan,nan,nan,nan,248,68.23904000000232,-348.8709677419355,-231.77419354838707,nan
795,-336.57715796747704,-172.7089775009821,47.29761977542748,0.06924945116043091,-0.2189430336307481,-0.6787920384351407,60.331065840884975,1.1857315943911297,0.01,0.0,0.0,0.5,0.6924945116043091,-0.018450846658181898,3.332675491280907,0.06924945116043091,nan,nan,nan,nan,nan,nan,nan,nan,248,68.22912000000233,-348.8709677419355,-231.77419354838707,nan
796,-336.2413957011068,-172.6544073065883,46.87372788180319,0.06923949718475342,-0.2189430336307481,-0.6787920384351407,60.45374442671407,1.1842921169977192,0.01,0.0,0.0,0.5,0.6923949718475342,-0.016663377456404536,3.5807312253951187,0.06923949718475342,nan,nan,nan,nan,nan,nan,nan,nan,248,68.20928000000232,-348.8709677419355,-231.77419354838707,nan
797,-335.78958545149777,-172.18765914927585,46.942654831797185,0.06921957433223724,-0.2189430336307481,-0.6787920384351407,61.0055542088181,1.1792594149292168,0.01,0.0,0.0,0.5,0.6921957433223724,-0.017903656126975594,4.547455736385635,0.06921957433223724,nan,nan,nan,nan,nan,nan,nan,nan,248,68.18944000000232,-348.8709677419355,-231.77419354838707,nan
798,-335.35121241748914,-171.64263169937865,47.25527088378244,0.06919966638088226,-0.2189430336307481,-0.6787920384351407,61.68631486101385,1.1353123429411482,0.01,0.0,0.0,0.5,0.6919966638088226,-0.022737278681928177,4.703280389431472,0.06919966638088226,nan,nan,nan,nan,nan,nan,nan,nan,250,68.77944000000234,-348.46000000000004,-231.91999999999996,nan
799,-335.18960737032455,-171.52678210267922,47.59878531107759,0.06488288193941116,-0.26382926530111617,-0.6815895989206427,61.779471150219464,1.1479699132891665,0.01,0.0,0.0,0.5,0.6488288193941116,-0.023516401947157362,2.134429970340533,0.06488288193941116,nan,nan,nan,nan,nan,nan,nan,nan,251,69.05940000000234,-348.37649402390434,-231.88247011952183,nan
800,-335.2105448221792,-171.76060231883645,47.67515952681808,0.06486420333385468,-0.26382926530111617,-0.6815895989206427,61.286212266567965,1.1614238788923261,0.01,0.0,0.0,0.5,0.6486420333385468,-0.010672149851702666,1.896177247352644,0.06486420333385468,nan,nan,nan,nan,nan,nan,nan,nan,253,69.63924000000235,-348.3102766798419,-231.63043478260875,nan
801,-334.91298679313,-171.87703125247077,47.53556039261674,0.06609047949314117,-0.26857557085900685,-0.6752446538600942,61.236889288598725,1.1565095446120401,0.01,0.0,0.0,0.5,0.6609047949314117,-0.00948088623676322,2.8600421426554337,0.06609047949314117,nan,nan,nan,nan,nan,nan,nan,nan,253,69.62912000000236,-348.3102766798419,-231.63043478260875,nan
802,-334.7238705320106,-171.66283904847162,47.19675969804115,0.0660809800028801,-0.26857557085900685,-0.6752446538600942,61.487421235133354,1.1558807164205358,0.01,0.0,0.0,0.5,0.660809800028801,-0.014300210713277169,2.9478038594475087,0.0660809800028801,nan,nan,nan,nan,nan,nan,nan,nan,253,69.60888000000234,-348.3102766798419,-231.63043478260875,nan
803,-334.8128746068018,-171.7485403805694,46.8436820879858,0.06606197357177734,-0.26857557085900685,-0.6752446538600942,61.252071549624375,1.1677458960891265,0.01,0.0,0.0,0.5,0.6606197357177734,-0.014739019297237544,2.8495195889373783,0.06606197357177734,nan,nan,nan,nan,nan,nan,nan,nan,254,69.88856000000236,-348.1299212598425,-231.53543307086602,nan
804,-334.9563760580139,-171.97066854651513,46.896953651848605,0.06719934195280075,-0.2785495643983989,-0.6753002119142925,61.00412663112218,1.1750027613835532,0.01,0.0,0.0,0.5,0.6719934195280075,-0.014247597944686892,1.5555981596907464,0.06719934195280075,nan,nan,nan,nan,nan,nan,nan,nan,254,69.87840000000236,-348.1299212598425,-231.53543307086602,nan
805,-335.23315173687644,-172.0964207793627,46.78803345536982,0.06727807968854904,-0.24471227697034154,-0.6812005199101974,60.822058879307846,1.2163415187456146,0.01,0.0,0.0,0.5,0.6727807968854904,-0.007777990798453732,2.2172423629376334,0.06727807968854904,nan,nan,nan,nan,nan,nan,nan,nan,254,69.85808000000236,-348.1299212598425,-231.53543307086602,nan
806,-335.6053307116083,-171.92257707734518,46.95093169905987,0.07174277305603027,-0.1995139195757843,-0.6785240830755633,60.914349443338644,1.210608420956227,0.01,0.0,0.0,0.5,0.7174277305603027,-0.011086211814688168,3.3226155066305894,0.07174277305603027,nan,nan,nan,nan,nan,nan,nan,nan,254,69.83776000000236,-348.1299212598425,-231.53543307086602,nan
807,-335.9906355055951,-172.07301566826703,47.08232168233232,0.07172214984893799,-0.1995139195757843,-0.6785240830755633,60.84971849678552,1.2104911537499237,0.01,0.0,0.0,0.5,0.7172214984893799,-0.016613077533152946,3.3254457407989477,0.07172214984893799,nan,nan,nan,nan,nan,nan,nan,nan,255,70.12756000000238,-348.1470588235294,-231.6960784313726,nan
808,-336.3935247831008,-172.44747024674933,47.36909425554932,0.07171183824539185,-0.1995139195757843,-0.6785240830755633,60.40317155791176,1.2075254736907253,0.01,0.0,0.0,0.5,0.7171183824539185,-0.01662722870399474,3.8773114965961466,0.07171183824539185,nan,nan,nan,nan,nan,nan,nan,nan,255,70.10716000000238,-348.1470588235294,-231.6960784313726,nan
809,-336.70461927239546,-173.05062359848463,47.24457983127005,0.07169120013713837,-0.1995139195757843,-0.6785240830755633,59.75130789729758,1.2024507521126646,0.01,0.0,0.0,0.5,0.7169120013713837,-0.019386557482980734,4.851009398023738,0.07169120013713837,nan,nan,nan,nan,nan,nan,nan,nan,255,70.08676000000239,-348.1470588235294,-231.6960784313726,nan
810,-337.16352572320596,-173.61980190625982,47.30388177268077,0.07167057693004608,-0.1995139195757843,-0.6785240830755633,59.10576870650838,1.203297891066936,0.01,0.0,0.0,0.5,0.7167057693004608,-0.02425504699011869,4.660958400077139,0.07167057693004608,nan,nan,nan,nan,nan,nan,nan,nan,255,70.07656000000239,-348.1470588235294,-231.6960784313726,nan
811,-337.5491876577617,-174.3146606833989,47.258356576312195,0.07166026532649994,-0.1995139195757843,-0.6785240830755633,58.188335479056015,1.2125282746618034,0.01,0.0,0.0,0.5,0.7166026532649994,-0.023304792000385696,5.418770192761388,0.07166026532649994,nan,nan,nan,nan,nan,nan,nan,nan,256,70.35608000000241,-347.96875,-231.5625,nan
812,-337.83903083679195,-174.9878308843133,47.53673101934044,0.0729622170329094,-0.1725105189340814,-0.6782824468658971,57.26631419501247,1.2958919045859203,0.01,0.0,0.0,0.5,0.7296221703290939,-0.02709385096380694,4.59415631426124,0.0729622170329094,nan,nan,nan,nan,nan,nan,nan,nan,258,70.9354400000024,-347.8294573643411,-231.3759689922481,nan
813,-337.6063173083593,-175.5860814224252,47.98207697371136,0.08088627457618713,-0.21270471464019852,-0.6176674937965261,56.71881652201234,1.2912235229227724,0.01,0.0,0.0,0.5,0.8088627457618713,-0.0229707815713062,5.504515309854716,0.08088627457618713,nan,nan,nan,nan,nan,nan,nan,nan,258,70.92512000000241,-347.8294573643411,-231.3759689922481,nan
814,-337.3688488495947,-176.11508023472322,48.509462674771456,0.08087461441755295,-0.21270471464019852,-0.6176674937965261,56.03044184005878,1.308514440098532,0.01,0.0,0.0,0.5,0.8087461441755295,-0.027522576549273578,4.4895739477618415,0.08087461441755295,nan,nan,nan,nan,nan,nan,nan,nan,259,71.20444000000242,-347.7895752895754,-231.16795366795373,nan
815,-337.3244852961405,-176.5983808798796,49.06349209981556,0.08209623396396637,-0.20923886560764057,-0.6080304063931391,55.56398458393359,1.3078114701830608,0.01,0.0,0.0,0.5,0.8209623396396637,-0.022447869738809207,4.582841842904466,0.08209623396396637,nan,nan,nan,nan,nan,nan,nan,nan,259,71.18372000000241,-347.7895752895754,-231.16795366795373,nan
816,-337.59542765159534,-177.01843571318102,49.493721576178864,0.08207257091999054,-0.20923886560764057,-0.6080304063931391,55.1007344851154,1.3092619206251404,0.01,0.0,0.0,0.5,0.8207257091999054,-0.022914209214522332,4.269100631441668,0.08207257091999054,nan,nan,nan,nan,nan,nan,nan,nan,259,71.17336000000242,-347.7895752895754,-231.16795366795373,nan
817,-337.8882975242011,-177.51323319886586,49.46591704734644,0.08206073939800262,-0.20923886560764057,-0.6080304063931391,54.560648181661584,1.3667769055066161,0.01,0.0,0.0,0.5,0.8206073939800262,-0.02134550315720834,3.901586443232427,0.08206073939800262,nan,nan,nan,nan,nan,nan,nan,nan,259,71.15264000000242,-347.7895752895754,-231.16795366795373,nan
818,-338.33382226458104,-177.96538091224264,49.200501928899975,0.08762847632169724,-0.18883853194703631,-0.5787789922687283,53.81422942440503,1.3766521479651541,0.01,0.0,0.0,0.5,0.8762847632169724,-0.019507932216162135,4.422804316576101,0.08762847632169724,nan,nan,nan,nan,nan,nan,nan,nan,261,71.73180000000242,-347.5383141762452,-230.98659003831415,nan
819,-338.69985923788477,-178.57993469122368,48.82551667867512,0.0888766199350357,-0.15083798882681568,-0.5914579203460083,53.146738473458115,1.4315532059357288,0.01,0.0,0.0,0.5,0.8887661993503571,-0.022114021582880502,5.466542345569078,0.0888766199350357,nan,nan,nan,nan,nan,nan,nan,nan,261,71.72136000000243,-347.5383141762452,-230.98659003831415,nan
820,-338.7261927974079,-179.26766071396233,48.95302067185777,0.0948885977268219,-0.1727150537634409,-0.5456989247311828,52.46428436234177,1.438105528316066,0.01,0.0,0.0,0.5,0.948885977268219,-0.02733271172784539,4.10107470330294,0.0948885977268219,nan,nan,nan,nan,nan,nan,nan,nan,261,71.70048000000244,-347.5383141762452,-230.98659003831415,nan
821,-338.37042169889673,-179.38739204263416,49.345718370533056,0.09486109018325806,-0.1727150537634409,-0.5456989247311828,52.29530721706766,1.4505843503637357,0.01,0.0,0.0,0.5,0.9486109018325806,-0.0205053735165147,3.8934610811225085,0.09486109018325806,nan,nan,nan,nan,nan,nan,nan,nan,263,72.27948000000244,-347.3669201520913,-230.903041825095,nan
822,-338.09092513955255,-179.03387289979483,49.86146007023956,0.0960051640868187,-0.17026937146657795,-0.538077818423678,52.692075006341966,1.4477634406715592,0.01,0.0,0.0,0.5,0.960051640868187,-0.019467305405612544,4.429819571376665,0.0960051640868187,nan,nan,nan,nan,nan,nan,nan,nan,263,72.26896000000244,-347.3669201520913,-230.903041825095,nan
823,-338.2773118962126,-178.56757154458836,50.431587567699225,0.09599124640226364,-0.17026937146657795,-0.538077818423678,52.95146228181733,1.4773547301203704,0.01,0.0,0.0,0.5,0.9599124640226364,-0.022149097856883328,4.799354841099249,0.09599124640226364,nan,nan,nan,nan,nan,nan,nan,nan,264,72.54788000000245,-347.44318181818187,-230.719696969697,nan
824,-338.6338290977432,-178.09345494392377,50.97369652133207,0.09713514894247055,-0.1732009925558312,-0.5356492969396195,53.452127850272696,1.4197379477169865,0.01,0.0,0.02,0.5,0.9713514894247055,-0.023996774205496247,5.143097254698403,0.09713514894247055,nan,nan,nan,nan,nan,nan,nan,nan,265,72.82672000000245,-347.2924528301887,-230.83962264150944,nan
825,-339.01092741730895,-178.11283208786008,51.110437534508115,0.09154534339904785,-0.16710735060814383,-0.562665256478054,53.37319650585469,1.4303282062243845,0.01,0.0,0.02,0.5,0.9154534339904785,-0.025715486273492016,2.9985334072227054,0.09154534339904785,nan,nan,nan,nan,nan,nan,nan,nan,265,72.81612000000246,-347.2924528301887,-230.83962264150944,nan
